11	M	org.apache.flink.api.common.io.SequentialFormatTestBase::SequentialFormatTestBase	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,6,3,1,1,0,0,0,0,0,0,4,4.0,4.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
12	M	org.apache.flink.api.common.io.SequentialFormatTestBase::getParameters	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,11,0,2,2,3,1,4,0,0,0,1,1.0,1.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
13	M	org.apache.flink.api.common.io.SequentialFormatTestBase::calcRawDataSize	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,10,0,3,3,2,2,4,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
14	M	org.apache.flink.api.common.io.SequentialFormatTestBase::checkInputSplits	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,24,0,6,4,10,6,16,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
15	M	org.apache.flink.api.common.io.SequentialFormatTestBase::checkLength	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,9,0,3,2,7,1,8,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
16	M	org.apache.flink.api.common.io.SequentialFormatTestBase::checkRead	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,23,0,4,4,1,2,3,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
17	M	org.apache.flink.api.common.io.SequentialFormatTestBase::checkStatistics	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,5,0,1,1,0,0,0,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
18	M	org.apache.flink.api.common.io.SequentialFormatTestBase::cleanup	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,3,0,1,1,0,0,0,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
19	M	org.apache.flink.api.common.io.SequentialFormatTestBase::writeTuples	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,245,160,5,0,0,18,1,8,1,0,0,19,0.0,0,0,12,0,12,0.0,9,0,0.75,3,0,0.75,0,0,0,0,0,5,0,5,0.0,0,0,0.0,37,0,0,0,0,0,0,0,0,22.0,1.157894737,0,24,0,5,4,7,3,10,0,0,0,0,0.0,0.0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
20	C	org.apache.flink.api.common.io.SequentialFormatTestBase.ByteCounter	218,4,1,1,0.0,0.25,0.75,0.0,43.0,1.387096774,17,9,1,0,0,2,0,2,1,0,0,2,0.0,0,0,2,0,2,0.0,2,0,1.0,0,0,1.0,0,0,0,0,0,1,0,1,0.0,1,0,1.0,2,0,0,0,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	./src/test/java/org/apache/flink/api/common/io/SequentialFormatTestBase.java
